ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh
GAZP,1,400,0.4825,0.7733518917289951,0.4339296820630707,0.5314032603579181,0.007386425816615482,0.0013933266945265015,0.2828738501803938,0.83,0.00509023141379376,0.9668004843206363
GAZP,2,400,0.5325,0.10562313004912738,0.48352660176021306,0.5808550766008076,0.08581177947512196,0.0925601053572059,0.25023146647979655,0.8025,0.005301795735772732,0.8841309548434805
GAZP,3,400,0.4925,0.6368065424084396,0.4438103957369542,0.5413322938720411,-0.02262991861729366,-0.048118364550651174,0.25166442664162825,0.835,0.005134620483936082,0.9668004843206363
GAZP,5,400,0.515,0.29118723976703065,0.46611266795606887,0.5636019528259407,0.058439619856947476,0.04421959892033224,0.2052136266020913,0.8175,0.0052916706145846246,0.9317991672544981
ROSN,1,400,0.5525,0.02011536984031894,0.5035012013389867,0.6004999713980469,0.10688217693555431,0.10310093710398145,0.30957219686662746,0.8,0.004223692363347634,0.4083217850331849
ROSN,2,400,0.5175,0.25787152849601513,0.4685967396420818,0.5660703179369293,0.22911692379364237,0.12004106666929724,0.2544573796718151,0.7925,0.004316807248197516,0.8841309548434805
ROSN,3,400,0.4925,0.6368065424084396,0.4438103957369542,0.5413322938720411,-0.03569072264671816,-0.04340901751757896,0.2660316571265293,0.8,0.0045580668034874315,0.9668004843206363
ROSN,5,400,0.5275,0.14685405908089114,0.47854513130033327,0.5759316734666842,0.20980485380281258,0.10105199821801521,0.2584522475419049,0.82,0.004285359124004307,0.8841309548434805
LKOH,1,400,0.5025,0.4800653490181036,0.4537104387832728,0.5512419980137288,0.04873105164791893,0.009385689366783181,0.2538058129625689,0.81,0.0033796191526077575,0.9668004843206363
LKOH,2,400,0.495,0.5986873729536267,0.44628359498707637,0.5438115314189205,0.1295116683513801,0.07389553639875099,0.25313436277973655,0.805,0.0036843915741194256,0.9668004843206363
LKOH,3,400,0.4825,0.7733518917289951,0.4339296820630707,0.5314032603579181,-0.058549692955294545,-0.05748286905824673,0.22483141710540622,0.82,0.003706683603646494,0.9668004843206363
