horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4925,0.49124999999999996,0.010730016514959351,-0.020275950151128732,0.27428463670628744,0.8190625,16,0
2,0.50296875,0.5025,0.071378943655963,0.054709258522736,0.2478218815637783,0.81171875,16,0
3,0.49515624999999996,0.49375,-0.027866234066693488,-0.025860689626770187,0.2472412675636051,0.8209375,16,0
5,0.50328125,0.50625,0.0635738371465206,0.05864718987893172,0.23989035219069985,0.8217187499999999,16,0
