horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.47333333333333333,0.47125,-0.018543373816807866,0.010712587685006901,0.17483719440641685,0.7914583333333334,12,0
2,0.4947916666666667,0.50125,0.026940666462798857,0.04292248467366213,0.154726493008812,0.7758333333333334,12,0
3,0.47854166666666664,0.47875,-0.09389274920203931,0.0067395803129456575,0.13990738581277792,0.7895833333333333,12,0
5,0.48416666666666663,0.48624999999999996,-0.005514805975131533,0.007998823354691946,0.12549718797636433,0.7841666666666667,12,0
