horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.47458333333333336,0.475,-0.02948970028800631,0.013784682644962068,0.32352958436041557,0.8152083333333334,12,0
2,0.460625,0.46375,-0.08005419928789838,-0.06893171105415562,0.29581191702604426,0.800625,12,0
3,0.4979166666666666,0.49624999999999997,0.1052917721902371,0.0667542079095569,0.2739658059193648,0.8041666666666667,12,0
5,0.46708333333333335,0.46375,-0.07115208508995609,-0.047872552264722666,0.265858428251271,0.8058333333333333,12,0
