horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.516872427983539,0.5259259259259259,-0.029161856619983464,-0.01158415892950334,0.17570454183385184,0.7333333333333333,18,0
2,0.5090534979423869,0.5037037037037037,-0.02868669622216539,-0.026414272719568407,0.14570797927667734,0.7419753086419754,18,0
3,0.49876543209876545,0.48518518518518516,-0.0428292648928113,-0.04521956245439703,0.12816637539407297,0.7522633744855968,18,0
5,0.4954732510288065,0.4925925925925926,-0.0974832725412248,-0.08296143494442725,0.11756099677265944,0.7502057613168724,18,0
