ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh,baseline
MAGN,2,400,0.515,0.291187239767031,0.46611266795606887,0.5636019528259407,0.1589350320878894,0.14315494015685484,0.5397946083202816,0.01,0.01607275960006593,0.9175413665470995,momentum5
MAGN,3,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,0.029896061164911416,-0.05877798696455372,0.48673052158661667,0.0075,0.017989706068809765,0.9946590981686901,momentum5
MAGN,5,400,0.5025,0.4800653490181035,0.4537104387832728,0.5512419980137288,0.1797631493094837,0.12626051534193863,0.5480109912853975,0.0075,0.01598824137197052,0.9393057049703079,momentum5
NLMK,1,400,0.515,0.291187239767031,0.46611266795606887,0.5636019528259407,0.10370159816208877,0.09265813659602236,0.4565359324578992,0.01,0.016787655181853184,0.9175413665470995,momentum5
NLMK,2,400,0.5275,0.1468540590808912,0.47854513130033327,0.5759316734666842,0.13038937792943756,0.08152725357493275,0.5066394850981939,0.01,0.016953721530931283,0.9065924330840202,momentum5
NLMK,3,400,0.51,0.36319345759156024,0.4611481516482723,0.558661595539734,0.008494931438656539,-0.0021331640784621633,0.48787437435171416,0.0075,0.01836550481643258,0.9175413665470995,momentum5
NLMK,5,400,0.5125,0.326382298853335,0.463629805456242,0.5611323785287659,0.1482762073064666,0.109929762416727,0.49643993750267335,0.0075,0.017095575221399654,0.9175413665470995,momentum5
MOEX,1,400,0.4375,0.9946590981686902,0.3897069912730114,0.4864820888019487,-0.04494939058958102,-0.02791861568284271,0.5447855983180573,0.01,0.01440730278703361,0.9946590981686901,momentum5
MOEX,2,400,0.555,0.015713317757215337,0.5060035322825036,0.6029500772515317,0.12442448361112246,0.1453223947928763,0.5244681921901047,0.01,0.01317545065260663,0.3218459174451046,momentum5
MOEX,3,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,0.043974827603041465,-0.026444970466140576,0.5259775066846764,0.0075,0.01508017113034743,0.9393057049703079,momentum5
MOEX,5,400,0.47,0.8943768699508731,0.42160601793747937,0.5189647404985014,0.05480811376689954,0.041085773260650556,0.504911403847565,0.0075,0.014368772862938726,0.9803306938194266,momentum5
VTBR,1,400,0.4875,0.708812760232969,0.4388676214712341,0.536370194543758,-0.07749102695306531,-0.0004892372056227534,0.5334340828820949,0.01,0.017579224998821447,0.9393057049703079,momentum5
VTBR,2,400,0.535,0.08847097088885252,0.4860191592087707,0.5833149559492518,0.11167560744922964,0.11723177112677638,0.5210916300576065,0.01,0.017335256866726666,0.8493213205329841,momentum5
VTBR,3,400,0.4625,0.9394835815769504,0.4142263811170028,0.5114870669279734,0.08377114784832802,-0.04909488801275295,0.5288436515762648,0.0075,0.01924374823586559,0.9803306938194266,momentum5
VTBR,5,400,0.5125,0.326382298853335,0.463629805456242,0.5611323785287659,0.052534014422921334,0.06781936434021898,0.47706080728061573,0.0075,0.01821241658366506,0.9175413665470995,momentum5
SBER,1,400,0.4625,0.9394835815769504,0.4142263811170028,0.5114870669279734,-0.14818630845279238,-0.12946776067193674,0.04512602056822895,0.025,0.012451953471735793,0.9960150847120994,ar1
SBER,2,400,0.49,0.6736177011466651,0.4413384044602659,0.5388518483517277,0.05443926107673289,0.008283909778842082,0.0016321807242564309,0.02,0.011747685727043608,0.9960150847120994,ar1
SBER,3,400,0.4575,0.9600057728712897,0.40931270985864554,0.5064958645923273,0.11843602610809659,0.011182979100256042,6.848577880054014e-05,0.0125,0.013011124420737432,0.9960150847120994,ar1
SBER,5,400,0.5375,0.07348286919272373,0.4885129330720267,0.5857736188829973,0.07158780791283269,0.12445570910632635,8.3684453095764e-08,0.02,0.011816613437965418,0.9960150847120994,ar1
GAZP,1,400,0.4975,0.5596055982095516,0.44875800198627125,0.5462895612167272,0.1190514212048903,-0.03471708431355499,0.06293000119956144,0.0225,0.014722966224811587,0.9960150847120994,ar1
GAZP,2,400,0.475,0.8531459409191088,0.4265318481465433,0.5239437838834407,-0.021335674817756774,0.040956458372055964,0.003257323522029617,0.02,0.013739745371693392,0.9960150847120994,ar1
GAZP,3,400,0.435,0.9960150847120994,0.3872618167504356,0.4839748265275229,0.13852072482767608,0.00865577834404091,0.0002005659136167737,0.0125,0.01631107953114457,0.9960150847120994,ar1
