horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4978125,0.4975,0.05112674384493676,0.07119835395419535,0.10924564861618942,0.8071875,8,0
2,0.445625,0.44875,-0.0656890215281628,-0.04063939575018343,0.10133907777187656,0.7915625,8,0
3,0.478125,0.48,-0.04214900895230181,0.012095764120705354,0.09730496365705832,0.8040625,8,0
5,0.4621875,0.4675,-0.02754788497166189,-0.03846945849089588,0.08637627433237827,0.789375,8,0
