ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh
AFLT,1,285,0.5017543859649123,0.49999999999999994,0.44406853942112234,0.5593935657604028,-0.061903059636804085,-0.01059548749839682,0.22037255633191266,0.7473684210526316,0.01795172618242536,0.9989922899679864
AFLT,2,285,0.4982456140350877,0.5471386800667292,0.4406064342395972,0.5559314605788777,-0.06546883719302456,0.010767854032631223,0.15879118322227542,0.7578947368421053,0.01790200801516087,0.9989922899679864
AFLT,3,285,0.49473684210526314,0.5936226562436424,0.4371471310364763,0.5524665534189483,-0.030957020230638743,-0.01188499653270682,0.1684013044254399,0.743859649122807,0.017924680862404355,0.9989922899679864
AFLT,5,285,0.49473684210526314,0.5936226562436424,0.4371471310364763,0.5524665534189483,0.012470050694833762,-0.0023444440633837087,0.14325281028580653,0.7508771929824561,0.01802607574233189,0.9989922899679864
BANEP,1,285,0.512280701754386,0.3611756841636358,0.45447166887905494,0.5697630673916209,0.05694916373433038,0.11513280973690947,0.27909462863448087,0.8105263157894737,0.015205304432036125,0.9989922899679864
BANEP,2,285,0.5052631578947369,0.45286131993327083,0.44753344658105165,0.5628528689635237,0.048548562886352245,0.10369207822627448,0.22789630851746567,0.8070175438596491,0.015234733715493342,0.9989922899679864
BANEP,3,285,0.4842105263157895,0.7231535698710578,0.42678603942752696,0.5420550139387471,0.0465684788683922,0.07787286738694027,0.253538404190926,0.7964912280701755,0.015344717542443344,0.9989922899679864
BANEP,5,285,0.4842105263157895,0.7231535698710578,0.42678603942752696,0.5420550139387471,0.03573261023421497,0.04392495447222998,0.2455589050359133,0.7929824561403509,0.015493278983367451,0.9989922899679864
BSPB,1,285,0.49473684210526314,0.5936226562436424,0.4371471310364763,0.5524665534189483,-0.03298707287665519,0.027990735332902108,0.19710074581570586,0.775438596491228,0.01651464305518373,0.9989922899679864
BSPB,2,285,0.4842105263157895,0.7231535698710578,0.42678603942752696,0.5420550139387471,-0.008207681804881885,0.04396363182325864,0.2072982761719677,0.7964912280701755,0.016449543220816615,0.9989922899679864
BSPB,3,285,0.5052631578947369,0.45286131993327083,0.44753344658105165,0.5628528689635237,0.00864207851684697,0.03611313139486239,0.1642549769891067,0.8,0.016431849805783265,0.9989922899679864
BSPB,5,285,0.4631578947368421,0.9037864320667421,0.40613969397005495,0.5211560972179179,-0.025463450344167474,-0.03901948576965132,0.16276477331737216,0.8035087719298246,0.016602763651689088,0.9989922899679864
