horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4789285714285714,0.49,-0.0322016789651643,-0.03806027596812471,0.08066746897477198,0.7867857142857143,7,0
2,0.48928571428571427,0.4775,-0.036740111959356225,-0.024708423777205033,0.07770490232065794,0.7917857142857143,7,0
3,0.48107142857142854,0.4775,-0.004215962764426638,-0.05757613098261953,0.07984308333706557,0.7892857142857144,7,0
5,0.48964285714285716,0.4875,-0.0257714493770105,-0.03734722163515549,0.08381066856005201,0.7925000000000001,7,0
