horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4842857142857143,0.4775,0.06705732267715689,0.05572556740449488,0.3279679177733525,0.8239285714285715,7,0
2,0.45964285714285713,0.4775,-0.08588755326630582,-0.04886227407758529,0.29748150653359456,0.8032142857142858,7,0
3,0.4853571428571429,0.485,0.10675080326949245,0.04348180450555987,0.25769584113574895,0.7882142857142858,7,0
5,0.47928571428571426,0.47,-0.04123756367826332,-0.027579119474846526,0.2806270673303785,0.8160714285714287,7,0
