horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.486875,0.49124999999999996,0.04545582406902897,0.040727058310530244,0.18354617051191957,0.790625,16,0
2,0.49046875,0.485,-0.022105344707295322,0.01968385010174432,0.15895861944199213,0.77875,16,0
3,0.48390625,0.4925,-0.10034495188885806,0.006881590775790768,0.1375056617956505,0.79109375,16,0
5,0.47953125,0.4875,-0.03792690573972666,-0.003249462238222827,0.12292607050323712,0.79109375,16,0
