horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.5021875,0.5125,0.06322358273473158,0.07966113034446559,0.11247985397492413,0.8096875,8,0
2,0.44999999999999996,0.4525,-0.07186720386008437,-0.04347226808475204,0.10306781960419135,0.7903125,8,0
3,0.4775,0.475,-0.042831886975602564,0.014869328509022554,0.09802908263077088,0.8053125,8,0
5,0.4628125,0.46,-0.021993956675261724,-0.03889212278729343,0.08716688882167462,0.7896875,8,0
