horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.49807692307692303,0.495,-0.03406899862598142,-0.041603410082922995,0.12224054128272183,0.7721153846153845,13,0
2,0.49769230769230766,0.5,-0.01989518383030588,-0.036496083938681215,0.11777777563717348,0.7871153846153847,13,0
3,0.49461538461538457,0.4925,-0.0011811218798369126,-0.04068469325772712,0.11548973376102044,0.7786538461538461,13,0
5,0.48596153846153844,0.4875,-0.05701117372643157,-0.07209573973308235,0.11264426970613738,0.7828846153846154,13,0
