horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.458125,0.46,-0.001695299790949591,-0.0027675212138121934,0.09635593113041568,0.81453125,16,0
2,0.45265625,0.45,-0.06727983039661622,-0.0315063380515983,0.08373247524057624,0.80796875,16,0
3,0.45359375,0.44875,-0.028320767497020328,-0.01456768019724242,0.0765349695880918,0.80703125,16,0
5,0.4696875,0.46625,0.008445249465579126,0.01831396928353418,0.07667418616221829,0.82296875,16,0
