ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh
GAZP,1,400,0.4925,0.6368065424084396,0.4438103957369542,0.5413322938720411,0.05562157782163375,0.04875050816257955,0.11803488976099905,0.805,0.0013693471912162801,0.9999628671596181
GAZP,2,400,0.485,0.7421284715039849,0.4363980471740593,0.5338873320439311,-0.045881485965406865,-0.013983459657714862,0.0967364852153394,0.805,0.0013937415502803055,0.9999628671596181
GAZP,3,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,0.00944473053162759,0.011972569902715623,0.09111339439400942,0.815,0.0012679515075668607,0.9999628671596181
GAZP,5,400,0.505,0.44039440179044864,0.4561884685810796,0.5537164050129236,0.006296194471718821,0.046094260055358716,0.07860980050778689,0.815,0.0012527265684721303,0.9999628671596181
SBER,1,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,-0.0048315496559404175,-0.013921750627320244,0.1012337789670853,0.795,0.0011487260282259837,0.9999628671596181
SBER,2,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,-0.1406555887359532,-0.060000318792635766,0.08104057635369566,0.8325,0.001029582618258099,0.9999628671596181
SBER,3,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,0.007799910915129895,0.022271491097646864,0.08318527424668742,0.8325,0.0010548461927609148,0.9999628671596181
SBER,5,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,0.08455824592661954,0.018150316990056096,0.08684754902834724,0.8525,0.0009310415972940237,0.9999628671596181
ROSN,1,400,0.46,0.9505891065417176,0.4117689359158348,0.5089920753321397,0.002021760908726514,-0.01969190992457386,0.09697132481130492,0.81,0.001259372321229736,0.9999628671596181
ROSN,2,400,0.4275,0.9984354919365928,0.37993373444987266,0.476445598437081,-0.14219278652849685,-0.07373274788565698,0.0869412997988183,0.8025,0.001425870433860449,0.9999628671596181
ROSN,3,400,0.4325,0.9970544752784131,0.38481788076603707,0.48146632571491976,0.033463769179787294,0.020077596886734116,0.07803845085179215,0.8025,0.001233879940677113,0.9999628671596181
ROSN,5,400,0.4725,0.8749438385618369,0.4240683265333157,0.5214548686996666,0.010820571632756643,0.003841242727996803,0.0750519638748311,0.8,0.0012848011027331132,0.9999628671596181
MTSS,1,400,0.4225,0.9992000027958131,0.375054573432128,0.4714198858608225,-0.06033887123808172,-0.062479058733020135,0.08607887549201948,0.8025,0.001215452667599095,0.9999628671596181
MTSS,2,400,0.42,0.9994360978704692,0.3726168694631035,0.46890515303284536,-0.09554796709339808,-0.10089728350181766,0.08197636850973733,0.8025,0.0013021043644842372,0.9999628671596181
MTSS,3,400,0.43,0.9978431356642563,0.3823751858037104,0.4789565838802449,-0.027283608858724974,-0.03548012937028764,0.07907087599036228,0.825,0.0011588562605686329,0.9999628671596181
MTSS,5,400,0.46,0.9505891065417176,0.4117689359158348,0.5089920753321397,0.03894375406962717,0.02591293777381753,0.07135504422862021,0.8125,0.0012106281022781354,0.9999628671596181
LKOH,1,400,0.4525,0.974479888435426,0.40440392129266217,0.5014997795643075,0.03337184517522355,-0.03103760290698549,0.08645587713972525,0.8075,0.0012204860704079488,0.9999628671596181
LKOH,2,400,0.4925,0.6368065424084396,0.4438103957369542,0.5413322938720411,-0.10580866690538229,-0.04448413324965728,0.07994630301526359,0.8025,0.0013348024495778688,0.9999628671596181
LKOH,3,400,0.4475,0.9842866822427846,0.39950002860195316,0.4964987986610134,-0.019609336979218066,-0.00850979250902408,0.07476470138702689,0.795,0.0011802046010873947,0.9999628671596181
LKOH,5,400,0.4575,0.96000577287129,0.40931270985864554,0.5064958645923273,-0.004099874226525514,-0.03320694411007561,0.07418580183360549,0.84,0.0011370185315976145,0.9999628671596181
T,1,400,0.4025,0.9999628671596181,0.3555882638828042,0.4512667010341336,-0.03551509835330881,-0.020466752892433934,0.11542400847696496,0.82,0.0014408296507561153,0.9999628671596181
T,2,400,0.41,0.9998736384078947,0.36287863529353875,0.4588336400144037,0.04530662649402782,-0.02402919285513807,0.08463647475742989,0.825,0.00146402815397709,0.9999628671596181
T,3,400,0.43,0.9978431356642563,0.3823751858037104,0.4789565838802449,0.0014608434845618504,-0.007354431431073957,0.08869935484012118,0.7725,0.0015457537110177182,0.9999628671596181
T,5,400,0.44,0.9929079384040589,0.3921534019514147,0.48898811492054695,0.017130513418743033,-0.002981743251862432,0.08756828197722469,0.8125,0.0012873590669681286,0.9999628671596181
PLZL,1,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,-0.0980167357633872,-0.046184980590773125,0.09034749048178767,0.835,0.0015324580590351305,0.9999628671596181
PLZL,2,400,0.5175,0.25787152849601513,0.4685967396420818,0.5660703179369293,-0.06504744767854415,0.027930596118166503,0.06064878250666882,0.7675,0.0016731046041516568,0.9999628671596181
PLZL,3,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,0.00996148640048053,0.012718747659911094,0.0667811048317382,0.79,0.0014882477574248746,0.9999628671596181
PLZL,5,400,0.5275,0.14685405908089114,0.47854513130033327,0.5759316734666842,0.010405526951823526,0.07831645998763528,0.06929184993216506,0.8175,0.0013716470578272525,0.9999628671596181
VTBR,1,400,0.495,0.5986873729536267,0.44628359498707637,0.5438115314189205,-0.044574849497898354,0.016159703831485232,0.09798593735791457,0.815,0.0016092761980326337,0.9999628671596181
VTBR,2,400,0.415,0.9997278196156258,0.36774522964195816,0.46387191925998755,-0.010444295274868997,-0.066491535873646,0.08312554630221844,0.815,0.0016258062974934518,0.9999628671596181
VTBR,3,400,0.4725,0.8749438385618369,0.4240683265333157,0.5214548686996666,-0.055822327302780916,0.009516745807724498,0.06792570436903941,0.8275,0.0016218267770836503,0.9999628671596181
VTBR,5,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,-0.019876962685319487,0.04747923451271734,0.08081548337090011,0.82,0.0015433824864875862,0.9999628671596181
GMKN,1,400,0.48,0.8023236229954709,0.43146252672290986,0.5289179789010773,0.11356167344340663,0.08303506967828765,0.10132803158426325,0.8125,0.001334264128063399,0.9999628671596181
GMKN,2,400,0.4275,0.9984354919365928,0.37993373444987266,0.476445598437081,-0.040583083717525004,-0.0330052219991306,0.0958254098617185,0.8175,0.0014612473014118867,0.9999628671596181
GMKN,3,400,0.4125,0.9998136381567118,0.36531130012981505,0.461353411975129,-0.032593784857061256,-0.10601577750208205,0.07597597482980473,0.8075,0.0013675120156359628,0.9999628671596181
GMKN,5,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,0.06963784014792535,0.030796770898004373,0.07759360434183005,0.8225,0.0013873598708055857,0.9999628671596181
MAGN,1,400,0.4775,0.8289388019579742,0.4289965818287492,0.5264314869982364,-0.010235079640985207,-0.001400937560394692,0.09856277616770986,0.82,0.0014718332595896463,0.9999628671596181
MAGN,2,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,-0.2708991394967856,-0.028568456529577287,0.10103962781842576,0.805,0.0016206097148677105,0.9999628671596181
MAGN,3,400,0.5125,0.3263822988533345,0.463629805456242,0.5611323785287659,-0.03439019598488349,0.055128185823301826,0.07674241814780161,0.8225,0.0014989940184940147,0.9999628671596181
MAGN,5,400,0.4775,0.8289388019579742,0.4289965818287492,0.5264314869982364,-0.10579684271628192,0.040941390382383216,0.06489130411075682,0.805,0.0016630596939501753,0.9999628671596181
AFKS,1,400,0.46,0.9505891065417176,0.4117689359158348,0.5089920753321397,-0.06132104190351172,-0.04305206652686128,0.08714000655564831,0.8025,0.0019135985873175376,0.9999628671596181
AFKS,2,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,-0.06448882902567307,-0.07070354599362265,0.08207700273977925,0.81,0.002020481468880512,0.9999628671596181
AFKS,3,400,0.48,0.8023236229954709,0.43146252672290986,0.5289179789010773,-0.21869293459790173,-0.09499247723472999,0.06506805733769119,0.83,0.0018056749463036372,0.9999628671596181
