horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4998076923076923,0.5025,-0.017589467416129687,-0.038722863353888075,0.12973422080079872,0.7678846153846154,13,0
2,0.4940384615384615,0.4975,-0.014483178453144093,-0.03787987577840987,0.12269226892948923,0.7855769230769231,13,0
3,0.4973076923076923,0.505,0.016761572083470337,-0.033459582586519925,0.1167046794252116,0.7767307692307692,13,0
5,0.48788461538461536,0.49,-0.04456262450093283,-0.07106378186673909,0.11433213424551109,0.7826923076923078,13,0
