horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.49062500000000003,0.495,-0.0028356793418066162,0.04569145409097061,0.21549632096863228,0.7945833333333333,12,0
2,0.48374999999999996,0.4875,-0.032433755762508724,0.02012237872706883,0.190640426512526,0.8027083333333334,12,0
3,0.4714583333333333,0.475,-0.044164735033264874,-0.009716103544414795,0.19086446809411106,0.8181250000000001,12,0
5,0.4952083333333333,0.4925,0.012270604951122819,0.050833237790519764,0.16432115673467101,0.8116666666666666,12,0
