horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4989285714285714,0.495,0.007005215626811033,0.004835855768726287,0.17141915599171234,0.7971428571428572,7,0
2,0.49535714285714283,0.49,-0.03236223200895725,-0.03630647030101413,0.16812130156880434,0.8010714285714285,7,0
3,0.49535714285714283,0.495,-0.007541101612926949,0.02289571211905573,0.15074839736338505,0.7871428571428571,7,0
5,0.4817857142857143,0.4775,-0.0068514637747144795,-0.0649888465682855,0.16543940059305043,0.8053571428571429,7,0
