horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.469375,0.46625000000000005,-0.04142603201557304,-0.004706667292299134,0.17080937536785434,0.800625,8,0
2,0.479375,0.48,-0.04943081212209001,-0.016633997197618204,0.1545069141309011,0.804375,8,0
3,0.4528125,0.4525,-0.003457383954312319,0.008081955000511024,0.14993979511505803,0.80625,8,0
5,0.4721875,0.47,-0.028641437498613736,0.0009420447483201918,0.12857006437030685,0.81125,8,0
