horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4817857142857143,0.49,0.02678910090497607,0.017730324750594686,0.21579072477756484,0.7775,7,0
2,0.48607142857142854,0.485,-0.0330615864642139,0.034364327841723906,0.19489521050273065,0.7942857142857144,7,0
3,0.48749999999999993,0.4925,-0.023679080622988596,-0.012224363564941752,0.19411723761457703,0.7917857142857143,7,0
5,0.4853571428571429,0.49,0.038867395220700686,0.052113565511087326,0.1750372856583573,0.7996428571428572,7,0
