horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.47500000000000003,0.475,-0.022440503367071676,0.0020971797698783414,0.2841340205436192,0.7458333333333332,12,0
2,0.4875,0.4875,0.05187347653995689,0.07345558118941843,0.29847277455480326,0.7770833333333332,12,0
3,0.4666666666666666,0.45,0.007195574635756773,-0.013871599700265693,0.2000735200048975,0.7333333333333334,12,0
5,0.48125,0.475,0.06818219686480517,0.08293735061043732,0.2508367905487308,0.78125,12,0
