ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh,baseline
LKOH,5,40,0.4,0.923070027918584,0.2634811061240136,0.5540438017260649,0.18770637685046015,0.025334271890619015,9.896596629066832e-06,0.0,0.008829780384599379,0.9996602258725034,ar1
ROSN,1,40,0.5,0.5626853438097896,0.35199278797099753,0.6480072120290025,0.10626316450410558,0.17865353214718005,0.053901642985889356,0.0,0.0077779004065213694,0.9996602258725034,ar1
ROSN,2,40,0.325,0.9917054983125126,0.20084316962661725,0.4798254191110201,-0.21926605335385413,-0.39692020112358267,0.0023722566821180423,0.025,0.007260232590909427,0.9996602258725034,ar1
ROSN,3,40,0.5,0.5626853438097896,0.35199278797099753,0.6480072120290025,-0.2383371760506462,-0.0019700736453963437,8.255327372296023e-05,0.0,0.008498216086279773,0.9996602258725034,ar1
ROSN,5,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,0.02468328558029625,-0.12319962589771397,1.5679577242732398e-07,0.0,0.007649775802010187,0.9996602258725034,ar1
NVTK,1,40,0.525,0.43731465619021037,0.37497106853929735,0.6706477044981831,0.3404642585705259,0.27299591943349333,0.04757142130071845,0.0,0.010911517104859455,0.9996602258725034,ar1
NVTK,2,40,0.55,0.3179140013144206,0.39828829888440775,0.6929492471905531,-0.37453519573513927,0.07309406593626747,0.00462013452596144,0.0,0.008132162184885921,0.9996602258725034,ar1
NVTK,3,40,0.4,0.923070027918584,0.2634811061240136,0.5540438017260649,-0.31634217143073834,-0.26080022543818265,0.0001219434205077066,0.0,0.012606149288821982,0.9996602258725034,ar1
NVTK,5,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,0.23542223601312193,-0.030494956905374744,4.3126092118501007e-07,0.0,0.009013709674925846,0.9996602258725034,ar1
TATN,1,40,0.4,0.923070027918584,0.2634811061240136,0.5540438017260649,0.07134254268711264,0.0315211783263415,0.07241933528942003,0.0,0.009241787558925515,0.9996602258725034,ar1
TATN,2,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,-0.1631912746181882,-0.2471498968884833,0.009465560822067825,0.0,0.007992990403373808,0.9996602258725034,ar1
TATN,3,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,0.044771550734633826,-0.05403630570229971,0.0007167842487639828,0.0,0.010267272059070487,0.9996602258725034,ar1
TATN,5,40,0.425,0.8659063744726154,0.28509168524815875,0.5780519956394001,0.014709338999622028,-0.047572132772384604,1.1190868600151595e-05,0.0,0.007589773621326919,0.9996602258725034,ar1
GMKN,1,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,-0.08760329275309094,-0.29694695619474076,0.031913482453555526,0.05,0.010729099746445644,0.9996602258725034,ar1
GMKN,2,40,0.25,0.9996602258725034,0.14186967895549518,0.40194259066970106,-0.12677128743019708,-0.5278195488721804,0.0015633231288110544,0.025,0.012350620785795121,0.9996602258725034,ar1
GMKN,3,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,0.19465460350942956,0.13612025926168284,5.293198311360743e-05,0.025,0.01175489806009782,0.9996602258725034,ar1
GMKN,5,40,0.35,0.9807613458578999,0.2213433317104915,0.5049440300646263,-0.17901108556125828,0.06390977443609021,4.662445181008042e-08,0.0,0.011944144742051584,0.9996602258725034,ar1
PLZL,1,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,-0.13381658094410448,-0.044185937475317995,0.08185032983734535,0.0,0.018099923182087238,0.9996602258725034,ar1
PLZL,2,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,0.06007037932583815,0.04194229457446927,0.0056305935656909166,0.0,0.015393449134532926,0.9996602258725034,ar1
PLZL,3,40,0.475,0.6820859986855794,0.32935229550181694,0.6250289314607027,-0.23002167884335104,-0.027299591943349334,0.00010690080565004776,0.0,0.019033866782739474,0.9996602258725034,ar1
PLZL,5,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,0.12455687444974477,-0.050199390598078424,3.136077784189833e-07,0.0,0.01529655307773889,0.9996602258725034,ar1
MAGN,1,40,0.5,0.5626853438097896,0.35199278797099753,0.6480072120290025,-0.09335362871519515,-0.03058304801900991,0.10208258943875533,0.0,0.010698697907963978,0.9996602258725034,ar1
MAGN,2,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,-0.10340602244083524,-0.08435374233209814,0.013032984391800683,0.0,0.01223701484329207,0.9996602258725034,ar1
MAGN,3,40,0.525,0.43731465619021037,0.37497106853929735,0.6706477044981831,0.08814100727718044,0.09587691740928872,0.0018855715742435056,0.0,0.0118809735502977,0.9996602258725034,ar1
MAGN,5,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,0.047850071644011685,-0.0027210884623257467,2.123153622861575e-05,0.0,0.012754025665066065,0.9996602258725034,ar1
NLMK,1,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,0.19426511128670068,0.04465500262898379,0.05180281702506439,0.0,0.01545090215460842,0.9996602258725034,ar1
NLMK,2,40,0.375,0.9596547661240038,0.2422277353579172,0.529678399454681,-0.44248361255388124,-0.3550551290151939,0.00255017228877168,0.0,0.01130259223022532,0.9996602258725034,ar1
NLMK,3,40,0.4,0.923070027918584,0.2634811061240136,0.5540438017260649,0.06534647619849789,-0.17224072442608032,0.00012276358998304643,0.0,0.01627202429119069,0.9996602258725034,ar1
NLMK,5,40,0.575,0.21479525392169307,0.42194800436059987,0.7149083147518411,-0.19203081903816915,0.23279380948379919,4.2305425773450335e-07,0.0,0.011307418363335906,0.9996602258725034,ar1
MOEX,1,40,0.475,0.6820859986855794,0.32935229550181694,0.6250289314607027,0.0697517894477252,0.03415274970996883,0.04727744709341668,0.0,0.00948093274346518,0.9996602258725034,ar1
MOEX,2,40,0.425,0.8659063744726154,0.28509168524815875,0.5780519956394001,-0.04242723715542562,-0.028912044702235698,0.0024918051951689736,0.0,0.008513571239603729,0.9996602258725034,ar1
MOEX,3,40,0.35,0.9807613458578999,0.2213433317104915,0.5049440300646263,0.32270342358980125,0.13070607682826774,7.219648805681551e-05,0.0,0.010500504538883225,0.9996602258725034,ar1
MOEX,5,40,0.45,0.7852047460783069,0.30705075280944694,0.6017117011155924,-0.3243955359285556,-0.027691731127141333,1.0019594008594157e-06,0.0,0.008617572340349362,0.9996602258725034,ar1
VTBR,1,40,0.5,0.5626853438097896,0.35199278797099753,0.6480072120290025,0.20645047060162422,0.23059242954210538,0.06934033511733359,0.0,0.009637313195148564,0.9996602258725034,ar1
VTBR,2,40,0.425,0.8659063744726154,0.28509168524815875,0.5780519956394001,-0.24552868522813376,-0.15256861516350564,0.02522486611862631,0.0,0.008259797016721429,0.9996602258725034,ar1
VTBR,3,40,0.5,0.5626853438097896,0.35199278797099753,0.6480072120290025,0.28272972433460564,0.14578544975932944,0.0009171579188952735,0.0,0.01160433342225372,0.9996602258725034,ar1
VTBR,5,40,0.525,0.43731465619021037,0.37497106853929735,0.6706477044981831,-0.09256353788240708,-0.01717100650364178,5.057662881110469e-05,0.0,0.008319020597207927,0.9996602258725034,ar1
