horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.47807692307692307,0.4825,0.013671357659142071,0.021848976428528975,0.18061959294053867,0.7815384615384615,13,0
2,0.47865384615384615,0.4825,-0.032642189873369615,0.0017262959820871354,0.14931275696549295,0.7801923076923077,13,0
3,0.47692307692307695,0.4775,0.01452901981784238,0.03294903275550767,0.14331147392118085,0.7805769230769232,13,0
5,0.48480769230769233,0.4875,0.005320147446985909,0.006617315396286141,0.12285621085203902,0.7759615384615385,13,0
