horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.493125,0.4975,-0.012350740459254137,0.02973880884885563,0.2127522401694829,0.78328125,16,0
2,0.48984374999999997,0.485,0.008685337551215377,0.0370247673975553,0.1971922297802096,0.805,16,0
3,0.4809375,0.475,-0.06650921917444137,0.004526446134558797,0.19446461112277458,0.8140625,16,0
5,0.493125,0.495,0.02202654241848567,0.04985313123476158,0.165204079031987,0.8090625,16,0
