ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh
GAZP,1,400,0.5075,0.40131262704637327,0.458667706127959,0.5561896042630459,0.044012323420121756,0.05965271691948653,0.30197513774555895,0.8125,0.013754635884988965,0.9996063295122813
GAZP,2,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,0.006992231061016101,-0.041200334203776445,0.256831176257951,0.815,0.016320902320829177,0.9996063295122813
GAZP,3,400,0.52,0.22664810827100487,0.4710820210989227,0.5685374732770901,0.10581874524217852,0.08366419817230014,0.23499310430391085,0.8125,0.014714632733373484,0.9996063295122813
GAZP,5,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,0.03218600992488239,-0.019798036060182735,0.23003166167228872,0.8,0.016069376239610328,0.9996063295122813
ROSN,1,400,0.4725,0.8749438385618369,0.4240683265333157,0.5214548686996666,-0.00747807611762768,-0.005650380716460768,0.30615058337601925,0.8225,0.014397640355819398,0.9996063295122813
ROSN,2,400,0.4375,0.9946590981686902,0.3897069912730114,0.4864820888019487,-0.10711766695505928,-0.1058708818194283,0.28139162574751103,0.7725,0.01415123202413879,0.9996063295122813
ROSN,3,400,0.495,0.5986873729536267,0.44628359498707637,0.5438115314189205,0.1978846066012753,0.07726942462911313,0.2607502486534131,0.8,0.01550525686347882,0.9996063295122813
ROSN,5,400,0.4625,0.9394835815769507,0.4142263811170028,0.5114870669279734,-0.14767974688670502,-0.09572169718555128,0.25302727486798327,0.7975,0.013736025233329808,0.9996063295122813
LKOH,1,400,0.465,0.9265171308072765,0.4166850440507483,0.5139808407912294,-0.09289692073596367,-0.02394501864765288,0.3089771730270816,0.82,0.01369861689796289,0.9996063295122813
LKOH,2,400,0.4975,0.5596055982095514,0.44875800198627125,0.5462895612167272,-0.02832091586016803,0.0328462597617137,0.27919030826807234,0.805,0.01444363168693587,0.9996063295122813
LKOH,3,400,0.525,0.17106119804202574,0.4760562161165593,0.5734681518534566,0.09125235682066622,0.08985681119383411,0.2632860892294716,0.7975,0.0156293917543652,0.9996063295122813
LKOH,5,400,0.4875,0.7088127602329694,0.4388676214712341,0.536370194543758,-0.057208016466486336,0.004048373096280979,0.24617624111590192,0.8125,0.014134413431201077,0.9996063295122813
NVTK,1,400,0.48,0.8023236229954709,0.43146252672290986,0.5289179789010773,-0.0660780990598263,-0.010846306509917013,0.31467851612923514,0.805,0.01663805366315598,0.9996063295122813
NVTK,2,400,0.44,0.9929079384040589,0.3921534019514147,0.48898811492054695,-0.050152226899246415,-0.057935390667268126,0.25759765692097825,0.805,0.016558703942637663,0.9996063295122813
NVTK,3,400,0.47,0.8943768699508726,0.42160601793747937,0.5189647404985014,0.04964117488672672,0.03316435454476623,0.24562012259767046,0.805,0.016126863578265073,0.9996063295122813
NVTK,5,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,-0.038040747245934946,-0.055136166944422436,0.23729027158479332,0.77,0.016739218936366807,0.9996063295122813
TATN,1,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,-0.0409525822508928,0.06858799778685135,0.35833301908577464,0.8175,0.014963245712530986,0.9996063295122813
TATN,2,400,0.4775,0.8289388019579742,0.4289965818287492,0.5264314869982364,-0.09718829391277024,-0.039603079512708514,0.33472448365849405,0.8025,0.0151653193253466,0.9996063295122813
TATN,3,400,0.49,0.6736177011466655,0.4413384044602659,0.5388518483517277,0.0985387068901225,0.02163860408507841,0.2858181368681015,0.8025,0.015507543160617759,0.9996063295122813
TATN,5,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,-0.14429655192366705,-0.09670578070701863,0.2868105984572626,0.795,0.015425347635924324,0.9996063295122813
SNGS,1,400,0.4375,0.9946590981686902,0.3897069912730114,0.4864820888019487,0.05148812894023792,-0.04615133863713037,0.32500717807312485,0.82,0.016046209109866247,0.9996063295122813
SNGS,2,400,0.4175,0.9996063295122813,0.370180420494612,0.46638916520433527,-0.14294412255951067,-0.16934359582956018,0.25137077805816044,0.8075,0.01599076903912489,0.9996063295122813
SNGS,3,400,0.4875,0.7088127602329694,0.4388676214712341,0.536370194543758,0.13151235984592388,0.06716851372078037,0.25405826344412485,0.805,0.017585105133977142,0.9996063295122813
SNGS,5,400,0.435,0.9960150847120994,0.3872618167504356,0.4839748265275229,-0.04083601590803387,-0.08135517436460575,0.22896529818255654,0.82,0.015368717035015838,0.9996063295122813
SNGSP,1,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,-0.20092951462512687,-0.04584127970845782,0.26992375329076035,0.8275,0.01289473221126766,0.9996063295122813
SNGSP,2,400,0.4425,0.99066923984132,0.3946010465039066,0.49149290716505667,-0.11867059438687703,-0.1570920016531554,0.28081032130194694,0.825,0.011267492621081043,0.9996063295122813
