horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.49346153846153845,0.5,0.019702663720872586,0.0017076672039650076,0.28570937421090337,0.8171153846153847,13,0
2,0.49923076923076926,0.5,0.006618263273657568,0.04829420738601609,0.2593589193631617,0.8150000000000001,13,0
3,0.4984615384615385,0.4975,0.005353982634313035,-0.018951905220767628,0.25825966473768924,0.8153846153846154,13,0
5,0.5038461538461538,0.515,0.0543021395493933,0.054955533957475426,0.24946213908033849,0.8203846153846153,13,0
