horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.4985714285714286,0.5025,0.04134466171026889,0.046470596688125684,0.15174266172053644,0.7917857142857143,7,0
2,0.4975,0.5075,-0.008940520861427449,0.026776279675995013,0.12991153614215803,0.7739285714285714,7,0
3,0.47535714285714287,0.4675,-0.08599127160879613,-0.01809993853901497,0.12832537929184223,0.7939285714285714,7,0
5,0.4728571428571428,0.475,0.007380277249369724,-0.0053959751469024615,0.112641330902888,0.7792857142857142,7,0
