ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh
SBER,1,400,0.505,0.44039440179044864,0.4561884685810796,0.5537164050129236,0.04383558660095768,0.056993464378784275,0.18866634904907645,0.7925,0.013407377588550208,0.9992000027958131
SBER,2,400,0.5125,0.3263822988533345,0.463629805456242,0.5611323785287659,0.059750393868358224,0.0789636353153261,0.15543359429478326,0.7725,0.01338607047936003,0.9992000027958131
SBER,3,400,0.46,0.9505891065417176,0.4117689359158348,0.5089920753321397,-0.08693753720250012,-0.07679187430935087,0.1638055679374478,0.8,0.014390625243296547,0.9992000027958131
SBER,5,400,0.5025,0.4800653490181036,0.4537104387832728,0.5512419980137288,0.08465867010371325,0.038871508603834516,0.12497056306149444,0.7825,0.013440416470421712,0.9992000027958131
SBERP,1,400,0.4825,0.7733518917289951,0.4339296820630707,0.5314032603579181,0.05962833483841797,0.057545684840231565,0.21912397779576429,0.7925,0.012267805605345426,0.9992000027958131
SBERP,2,400,0.52,0.22664810827100487,0.4710820210989227,0.5685374732770901,0.07936125326477513,0.08743387258712591,0.17996909063956174,0.7825,0.012153661477848498,0.9992000027958131
SBERP,3,400,0.455,0.9679105891020774,0.4068577044508926,0.5039984332030787,-0.10481523762955915,-0.06881521213203098,0.20141332823457064,0.795,0.013139884385520127,0.9992000027958131
SBERP,5,400,0.5125,0.3263822988533345,0.463629805456242,0.5611323785287659,0.07533310538426033,0.06552816728086933,0.16183925270386024,0.7825,0.012344782935339827,0.9992000027958131
T,1,400,0.5025,0.4800653490181036,0.4537104387832728,0.5512419980137288,0.05933224329085586,0.0643200815810644,0.1542570758207772,0.8125,0.018392218001651153,0.9992000027958131
T,2,400,0.51,0.3631934575915604,0.4611481516482723,0.558661595539734,0.0419832447303464,0.08976489603828768,0.14068977765035368,0.7775,0.020659862667608282,0.9992000027958131
T,3,400,0.51,0.3631934575915604,0.4611481516482723,0.558661595539734,-0.07656262967259388,0.011853668751695056,0.10587316614798031,0.8,0.02104016480658087,0.9992000027958131
T,5,400,0.4775,0.8289388019579742,0.4289965818287492,0.5264314869982364,0.0700798744289319,0.04467703707722357,0.10298897352107789,0.775,0.02027617342750564,0.9992000027958131
VTBR,1,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,0.22425498701603558,0.0494480006516357,0.07864399570171729,0.7675,0.015235185793504191,0.9992000027958131
VTBR,2,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,-0.13847325459077536,-0.024634636611127275,0.07930848915424774,0.775,0.015238241114044905,0.9992000027958131
VTBR,3,400,0.465,0.9265171308072765,0.4166850440507483,0.5139808407912294,-0.09730259172708422,-0.0212347281543214,0.060227170946256646,0.78,0.01708875038871472,0.9992000027958131
VTBR,5,400,0.4225,0.9992000027958131,0.375054573432128,0.4714198858608225,-0.240938893531625,-0.0774874484825483,0.07176365803565972,0.7975,0.015030182259899525,0.9992000027958131
MOEX,1,400,0.52,0.22664810827100487,0.4710820210989227,0.5685374732770901,-0.021813598319658678,0.005984531927317075,0.15046194636689011,0.81,0.011811646703593155,0.9992000027958131
MOEX,2,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,-0.04918964859174469,-0.0375009799553932,0.13059663830077733,0.7625,0.013007705383060288,0.9992000027958131
MOEX,3,400,0.4875,0.7088127602329694,0.4388676214712341,0.536370194543758,-0.024515432041031182,0.006437634255486719,0.13964548012832773,0.8075,0.01255557964399718,0.9992000027958131
MOEX,5,400,0.45,0.9798846301596811,0.40195136207927884,0.4989999019806892,0.05920148061818734,-0.006050102510977515,0.1232888604911744,0.78,0.012806840858482396,0.9992000027958131
BSPB,1,400,0.48,0.8023236229954709,0.43146252672290986,0.5289179789010773,-0.09635007684972927,0.0077930349339571,0.09529441186979012,0.7875,0.01702830493369443,0.9992000027958131
BSPB,2,400,0.5075,0.40131262704637327,0.458667706127959,0.5561896042630459,-0.01917091639769334,-0.018235430389087606,0.09820964391160139,0.79,0.016448642731930373,0.9992000027958131
BSPB,3,400,0.4825,0.7733518917289951,0.4339296820630707,0.5314032603579181,-0.1743480650351068,0.009000746344725441,0.10400380262877855,0.8125,0.01621637981494252,0.9992000027958131
BSPB,5,400,0.475,0.8531459409191089,0.4265318481465433,0.5239437838834407,-0.023715409540660946,-0.057357057555879463,0.09036832974277972,0.7925,0.015985646959396763,0.9992000027958131
CBOM,1,400,0.5325,0.10562313004912738,0.48352660176021306,0.5808550766008076,0.02052515539500307,0.08320937850388968,0.17575087543973955,0.78,0.01071116948931639,0.9992000027958131
CBOM,2,400,0.4825,0.7733518917289951,0.4339296820630707,0.5314032603579181,-0.03684471831325852,0.011642600746833461,0.12517351904378102,0.7575,0.011440268526334205,0.9992000027958131
CBOM,3,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,-0.0374574079536976,0.012850195470691269,0.12330913901953391,0.7625,0.011471158979042812,0.9992000027958131
CBOM,5,400,0.47,0.8943768699508726,0.42160601793747937,0.5189647404985014,0.0270431132827812,-0.045953930440839355,0.11326967876416963,0.745,0.011362160094719166,0.9992000027958131
