horizon,mean_da,median_da,mean_pearson,mean_spearman,mean_amp,mean_cov,n_cells,n_signif_05
1,0.48866666666666664,0.493,-0.0201189019336949,0.021306327026129262,0.08675729021796193,0.7851666666666667,12,0
2,0.48700000000000004,0.488,0.016507205774131443,0.031685361606303995,0.07833318182235208,0.749,12,0
3,0.47983333333333333,0.485,-0.0077336294650115845,0.012704689787185697,0.08153743204569844,0.8191666666666667,12,0
5,0.4881666666666667,0.493,-0.010710887682817123,0.008722112498416328,0.07098684962364685,0.8294999999999999,12,0
